Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
2.886755000000005,1000,,,,0,-0.046875,-0.95703125,-0.12357915004055646,-18.45795884347347,16.029729037250277,0.011017144577217891,0,0,0.17660184233701406,0,0,0,0,-0.2142330833636005,-0.9479042008436221,1.1166610439273943,0.05859375,0.01312751504073284,0,1,1,1,0,0,0,0,,
2.8962699999999604,1000,,,,0,-0.046875,-0.95703125,-0.12357915004055646,-18.457397302474565,16.029687803909752,0.011397897537406776,0,0,0.18270473914558238,0,0,0,0,-0.2142330833636005,-0.9479042008436221,1.11660353136256,0.05859375,0.013140968635500322,0,1,1,1,0,0,0,0,,
2.9085449999999837,1000,,,,0,-0.05078125,-0.95703125,-0.12357915004055646,-18.457397302474565,16.02964554518976,0.011788335843215508,0,0,0.18896284513440023,0,0,0,0,-0.2142330833636005,-0.9479042008436221,1.11660353136256,0.05859375,0.013155576392562623,0,1,1,1,0,0,0,0,,
2.944880000000005,1000,,,,0,-0.046875,-0.95703125,-0.12357915004055646,-18.457397302474565,16.029845566245733,0.012617602888148671,0,0,0.20225822571323934,0,0,0,0,-0.2142330833636005,-0.9479042008436221,1.11660353136256,0.05859375,0.013187960620295591,0,1,1,1,0,0,0,0,,
2.9544449999999487,1000,,,,0,-0.05078125,-0.958984375,-0.12357915004055646,-18.457397302474565,16.029972300710508,0.012345764729969816,0,0,0.1979022666525049,0,0,0,0,-0.2142330833636005,-0.9479042008436221,1.11660353136256,0.05859375,0.013172244164689595,0,1,1,1,0,0,0,0,,
2.970195000000007,1000,,,,0,-0.046875,-0.958984375,-0.12363170364280121,-18.457397302474565,16.03008897024098,0.013045553392414755,0,0,0.20912138154643753,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.11660353136256,0.05859375,0.013204829633443271,0,1,1,1,0,0,0,0,,
2.98065499999997,1000,,,,0,-0.044921875,-0.958984375,-0.12363170364280121,-18.457397302474565,16.03021035681791,0.01293154612520217,0,0,0.20729540462588436,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.11660353136256,0.05859375,0.013198423611051002,0,1,1,1,0,0,0,0,,
3.001445000000007,1000,,,,0,-0.046875,-0.95703125,-0.12363170364280121,-18.457397302474565,16.030219024529092,0.013795403671149287,0,0,0.22114334238031577,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.11660353136256,0.05859375,0.013242582150930438,0,1,1,1,0,0,0,0,,
3.016875,1000,,,,0,-0.044921875,-0.95703125,-0.12363170364280121,-18.457397302474565,16.03026368393014,0.013218435348997137,0,0,0.21189500413340726,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.11660353136256,0.05859375,0.013215146777367626,0,1,1,1,0,0,0,0,,
3.026365000000049,1000,,,,0,-0.046875,-0.958984375,-0.12363170364280121,-18.457397302474565,16.030287418702013,0.013102864936707842,0,0,0.21004269094385947,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.11660353136256,0.05859375,0.013209208935790112,0,1,1,1,0,0,0,0,,
3.05040499999997,1000,,,,0,-0.046875,-0.958984375,-0.12363170364280121,-18.45709284048828,16.030120639474603,0.013505364575111811,0,0,0.216492623419129,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.1165723486176495,0.05859375,0.013230531448904154,0,1,1,1,0,0,0,0,,
3.069195000000007,1000,,,,0,-0.044921875,-0.958984375,-0.12363170364280121,-18.45709284048828,16.02992109411496,0.013599297462104337,0,0,0.21799566525293038,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.1165723486176495,0.05859375,0.013236813437551842,0,1,1,1,0,0,0,0,,
3.0851149999999907,1000,,,,0,-0.046875,-0.958984375,-0.12363170364280121,-18.45709284048828,16.0300241160562,0.01482520809120913,0,0,0.23764844322763387,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.1165723486176495,0.05859375,0.013303729649398105,0,1,1,1,0,0,0,0,,
3.0985349999999743,1000,,,,0,-0.046875,-0.95703125,-0.12363170364280121,-18.45709284048828,16.029910448988836,0.015070658412135784,0,0,0.2415813047538369,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.1165723486176495,0.05859375,0.013323162933011251,0,1,1,1,0,0,0,0,,
3.1128949999999604,1000,,,,0,-0.048828125,-0.95703125,-0.12363170364280121,-18.45709284048828,16.029660297461103,0.013622796930623071,0,0,0.2183688070991836,0,0,0,0,-0.21420837291739478,-0.9482481662045222,1.1165723486176495,0.05859375,0.013255428007877934,0,1,1,1,0,0,0,0,,
3.1227300000000398,1000,,,,0,-0.046875,-0.958984375,-0.12364151585268222,-18.45709284048828,16.029656616243727,0.013636429865180377,0,0,0.2185872882103322,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013257251674317072,0,1,1,1,0,0,0,0,,
3.139109999999986,1000,,,,0,-0.048828125,-0.958984375,-0.12364151585268222,-18.45709284048828,16.029363428566015,0.014359860041877809,0,0,0.2301794153946026,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013297210641762258,0,1,1,1,0,0,0,0,,
3.1485400000000374,1000,,,,0,-0.046875,-0.95703125,-0.12364151585268222,-18.45709284048828,16.029554621153284,0.014556453844708939,0,0,0.23333347199405866,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013310485739406241,0,1,1,1,0,0,0,0,,
3.162015000000014,1000,,,,0,-0.048828125,-0.95703125,-0.12364151585268222,-18.45709284048828,16.02942731370838,0.014285679923366462,0,0,0.22899126795850577,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013301691188981363,0,1,1,1,0,0,0,0,,
3.1707550000000047,1000,,,,0,-0.046875,-0.958984375,-0.12364151585268222,-18.45709284048828,16.029248655118238,0.014084762873117135,0,0,0.22576816634157212,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013294022974525532,0,1,1,1,0,0,0,0,,
3.1840499999999303,1000,,,,0,-0.046875,-0.9609375,-0.12364151585268222,-18.45709284048828,16.02914614952506,0.015187961361338681,0,0,0.24345005237423734,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165723486176495,0.05859375,0.013354871930063322,0,1,1,1,0,0,0,0,,
3.196734999999986,1000,,,,0,-0.04296875,-0.95703125,-0.12364151585268222,-18.457208628265274,16.02900153109723,0.014653339651274855,0,0,0.23487840370597238,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.01333420219653636,0,1,1,1,0,0,0,0,,
3.2120599999999393,1000,,,,0,-0.044921875,-0.95703125,-0.12364151585268222,-18.457208628265274,16.029275783433125,0.015235010987208725,0,0,0.2442061926776024,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.01337096793873263,0,1,1,1,0,0,0,0,,
3.223274999999965,1000,,,,0,-0.04296875,-0.95703125,-0.12364151585268222,-18.457208628265274,16.02924283909782,0.014668324101364122,0,0,0.2351221290633568,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.01334703966880868,0,1,1,1,0,0,0,0,,
3.2362299999999813,1000,,,,0,-0.046875,-0.95703125,-0.12364151585268222,-18.457208628265274,16.029672652893755,0.014285994329629514,0,0,0.22899981262505748,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.013333279439852047,0,1,1,1,0,0,0,0,,
3.246634999999951,1000,,,,0,-0.044921875,-0.955078125,-0.12364151585268222,-18.457208628265274,16.029627448843783,0.014191379515171687,0,0,0.22748252661335544,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.013331693581338983,0,1,1,1,0,0,0,0,,
3.261984999999986,1000,,,,0,-0.046875,-0.95703125,-0.12364151585268222,-18.457208628265274,16.029479771548377,0.013628817702632495,0,0,0.21846285767446802,0,0,0,0,-0.2141180805396652,-0.9483970813724659,1.1165842075060377,0.05859375,0.013306337303159166,0,1,1,1,0,0,0,0,,
3.2727149999999674,1000,,,,0,-0.048828125,-0.95703125,-0.12364688391952763,-18.457208628265274,16.029487408719305,0.013769160713735129,0,0,0.22071258828944978,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.013314654571593865,0,1,1,1,0,0,0,0,,
3.287225000000035,1000,,,,0,-0.048828125,-0.95703125,-0.12364688391952763,-18.457208628265274,16.029707771514033,0.013904872575260352,0,0,0.2228910439815632,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.01332382618100908,0,1,1,1,0,0,0,0,,
3.296725000000035,1000,,,,0,-0.05078125,-0.955078125,-0.12364688391952763,-18.457208628265274,16.029793352544473,0.01356592755793637,0,0,0.21745901538930829,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.013308107729238933,0,1,1,1,0,0,0,0,,
3.311825000000012,1000,,,,0,-0.05078125,-0.95703125,-0.12364688391952763,-18.457208628265274,16.02987293642071,0.01335519052218001,0,0,0.2140820071122357,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.013298302369580295,0,1,1,1,0,0,0,0,,
3.32270000000007,1000,,,,0,-0.05078125,-0.95703125,-0.12364688391952763,-18.457208628265274,16.02975026056723,0.013003853877478933,0,0,0.2084485300808961,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.013280358213107413,0,1,1,1,0,0,0,0,,
3.3369400000000025,1000,,,,0,-0.046875,-0.95703125,-0.12364688391952763,-18.457208628265274,16.029771873816017,0.012571409927054522,0,0,0.20151683326291003,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165842075060377,0.05859375,0.0132565353361771,0,1,1,1,0,0,0,0,,
3.346850000000035,1000,,,,0,-0.046875,-0.958984375,-0.12364688391952763,-18.457258313247788,16.029904454618563,0.012589517111424003,0,0,0.20180875642591226,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165892962008677,0.05859375,0.013255371142177813,0,1,1,1,0,0,0,0,,
3.3641900000000025,1000,,,,0,-0.046875,-0.9609375,-0.12364688391952763,-18.457258313247788,16.030116709068537,0.012124171979445264,0,0,0.1943518918313261,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165892962008677,0.05859375,0.013227334495567844,0,1,1,1,0,0,0,0,,
3.3766299999999463,1000,,,,0,-0.044921875,-0.9609375,-0.12364688391952763,-18.457258313247788,16.030073452644167,0.012255456369149265,0,0,0.1964558657931385,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165892962008677,0.05859375,0.013230952173122118,0,1,1,1,0,0,0,0,,
3.4029100000000327,1000,,,,0,-0.044921875,-0.958984375,-0.12364688391952763,-18.457258313247788,16.02992712932216,0.01219617402933676,0,0,0.19550378094679968,0,0,0,0,-0.2140676681136753,-0.9484795535029191,1.1165892962008677,0.05859375,0.013220369106922036,0,1,1,1,0,0,0,0,,
3.4169799999999815,1000,,,,0,-0.044921875,-0.958984375,-0.12357577708902938,-18.457258313247788,16.029830319528433,0.01200309975058722,0,0,0.1924076523102872,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013205698933921206,0,1,1,1,0,0,0,0,,
3.428750000000058,1000,,,,0,-0.046875,-0.958984375,-0.12357577708902938,-18.457258313247788,16.029913228439174,0.012583116405181644,0,0,0.20170626411841122,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013231328634250222,0,1,1,1,0,0,0,0,,
3.4446299999999463,1000,,,,0,-0.044921875,-0.95703125,-0.12357577708902938,-18.457258313247788,16.02979293124409,0.012611370292903601,0,0,0.20215765437448782,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013229530742601636,0,1,1,1,0,0,0,0,,
3.4545399999999207,1000,,,,0,-0.04296875,-0.9609375,-0.12357577708902938,-18.457258313247788,16.029684723096647,0.013314909630750132,0,0,0.2134338034974478,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013263847599641998,0,1,1,1,0,0,0,0,,
3.470540000000037,1000,,,,0,-0.044921875,-0.958984375,-0.12357577708902938,-18.457258313247788,16.029676587403074,0.013366633143547302,0,0,0.21426280635352613,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013266819973358518,0,1,1,1,0,0,0,0,,
3.4875049999999463,1000,,,,0,-0.04296875,-0.95703125,-0.12357577708902938,-18.457258313247788,16.029511746343925,0.01476011070659769,0,0,0.2365973679487444,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165892962008677,0.05859375,0.013340557419388832,1,1,1,1,0,0,0,0,,
3.4974799999999813,1000,,,,0,-0.044921875,-0.95703125,-0.12357577708902938,-18.45663868695989,16.029567128670802,0.014581999702765136,0,0,0.23374314310573144,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165258345887596,0.05859375,0.013335931287485753,0,1,1,1,0,0,0,0,,
3.5118949999999605,1000,,,,0,-0.044921875,-0.95703125,-0.12357577708902938,-18.45663868695989,16.029776531420445,0.01296519873749949,0,0,0.2078292384475713,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165258345887596,0.05859375,0.013257129385733063,0,1,1,1,0,0,0,0,,
3.525614999999991,1000,,,,0,-0.05078125,-0.95703125,-0.12357577708902938,-18.45663868695989,16.029817740981084,0.013282252346651507,0,0,0.21291208430654196,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165258345887596,0.05859375,0.013272511478654131,0,1,1,1,0,0,0,0,,
3.5616849999999975,1000,,,,0,-0.05078125,-0.958984375,-0.12357577708902938,-18.45663868695989,16.029541363139188,0.012268838677862687,0,0,0.19666385706448183,0,0,0,0,-0.2140605149191537,-0.9480542772845546,1.1165258345887596,0.05859375,0.013209592118758384,0,1,1,1,0,0,0,0,,
3.5712200000000305,1000,,,,0,-0.05078125,-0.95703125,-0.12359145155981573,-18.45663868695989,16.0295674131517,0.012718661948574295,0,0,0.203874649109759,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013229975937200822,0,1,1,1,0,0,0,0,,
3.5843949999999603,1000,,,,0,-0.05078125,-0.95703125,-0.12359145155981573,-18.45663868695989,16.029766793818375,0.01259823485122677,0,0,0.20194676667892025,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013221521662560104,0,1,1,1,0,0,0,0,,
3.596710000000021,1000,,,,0,-0.05078125,-0.95703125,-0.12359145155981573,-18.45663868695989,16.029813513407753,0.012690608219306787,0,0,0.20342808312720742,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013223931969647523,0,1,1,1,0,0,0,0,,
3.611710000000021,1000,,,,0,-0.048828125,-0.95703125,-0.12359145155981573,-18.45663868695989,16.029919998681027,0.012488489222840904,0,0,0.20018948314652987,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013210862411476565,0,1,1,1,0,0,0,0,,
3.621115000000049,1000,,,,0,-0.046875,-0.95703125,-0.12359145155981573,-18.45663868695989,16.029812238629827,0.01209919477589011,0,0,0.19394782049612935,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013188769811730894,0,1,1,1,0,0,0,0,,
3.637335000000021,1000,,,,0,-0.04296875,-0.95703125,-0.12359145155981573,-18.45663868695989,16.029734137146246,0.012173834270077954,0,0,0.19514332677902943,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.1165258345887596,0.05859375,0.013187193166701056,0,1,1,1,0,0,0,0,,
3.6470500000000468,1000,,,,0,-0.04296875,-0.95703125,-0.12359145155981573,-18.45487162515056,16.029869965643307,0.012391408545781385,0,0,0.19863266768003685,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.116344853579229,0.05859375,0.013195271403156572,0,1,1,1,0,0,0,0,,
3.6621800000000513,1000,,,,0,-0.04296875,-0.958984375,-0.12359145155981573,-18.45487162515056,16.0300590512267,0.013445083286174248,0,0,0.21552547902603433,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.116344853579229,0.05859375,0.013246623833371746,0,1,1,1,0,0,0,0,,
3.6759100000000324,1000,,,,0,-0.0390625,-0.95703125,-0.12359145155981573,-18.45487162515056,16.03014624409435,0.01396275335533917,0,0,0.22382497825630596,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.116344853579229,0.05859375,0.013274100777935949,0,1,1,1,0,0,0,0,,
3.7031199999999953,1000,,,,0,-0.04296875,-0.958984375,-0.12359145155981573,-18.45487162515056,16.030269953895573,0.013511038097698685,0,0,0.21658558806347764,0,0,0,0,-0.21412367500622664,-0.9480871478782271,1.116344853579229,0.05859375,0.013255128837921681,0,1,1,1,0,0,0,0,,
3.7210350000000325,1000,,,,0,-0.04296875,-0.95703125,-0.12358518600966785,-18.45487162515056,16.030240917432888,0.012916027754524995,0,0,0.2070470366012854,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.013225161850782957,0,1,1,1,0,0,0,0,,
3.734825000000012,1000,,,,0,-0.04296875,-0.95703125,-0.12358518600966785,-18.45487162515056,16.03030462014392,0.013321351631370215,0,0,0.2135453246029157,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.013244944935857594,0,1,1,1,0,0,0,0,,
3.7469499999999534,1000,,,,0,-0.046875,-0.95703125,-0.12358518600966785,-18.45487162515056,16.030140466439896,0.013498229441825105,0,0,0.21637851400069102,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.01325438842904439,0,1,1,1,0,0,0,0,,
3.7615650000000023,1000,,,,0,-0.046875,-0.95703125,-0.12358518600966785,-18.45487162515056,16.029950210392208,0.013225851546463663,0,0,0.2120097417798513,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.013241281966651586,0,1,1,1,0,0,0,0,,
3.771304999999993,1000,,,,0,-0.048828125,-0.958984375,-0.12358518600966785,-18.45487162515056,16.029953135824243,0.013347075066353659,0,0,0.2139529878139774,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.013247472408259936,0,1,1,1,0,0,0,0,,
3.784975000000035,1000,,,,0,-0.05078125,-0.95703125,-0.12358518600966785,-18.45487162515056,16.030041817112018,0.012893605479441184,0,0,0.20668503500878682,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.116344853579229,0.05859375,0.013224257830015934,0,1,1,1,0,0,0,0,,
3.7978649999999905,1000,,,,0,-0.048828125,-0.95703125,-0.12358518600966785,-18.45565223706773,16.0300086384162,0.012965648037881555,0,0,0.20783945004990537,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.1164248032063873,0.05859375,0.01322670783240365,0,1,1,1,0,0,0,0,,
3.812249999999942,1000,,,,0,-0.05078125,-0.9609375,-0.12358518600966785,-18.45565223706773,16.030066360604632,0.012530523130029086,0,0,0.2008651173074575,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.1164248032063873,0.05859375,0.013202782996196816,0,1,1,1,0,0,0,0,,
3.8383750000000583,1000,,,,0,-0.046875,-0.958984375,-0.12358518600966785,-18.45565223706773,16.029651992877074,0.012887861144502882,0,0,0.20658792907890364,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.1164248032063873,0.05859375,0.013217338415756008,0,1,1,1,0,0,0,0,,
3.851790000000037,1000,,,,0,-0.048828125,-0.95703125,-0.12358518600966785,-18.45565223706773,16.029526160880415,0.013258999771424251,0,0,0.21253548370315248,0,0,0,0,-0.21414899140446922,-0.9480240263831229,1.1164248032063873,0.05859375,0.013235308564046477,0,1,1,1,0,0,0,0,,
3.8748399999999674,1000,,,,0,-0.046875,-0.95703125,-0.12359489738135956,-18.45565223706773,16.02933182374689,0.01493340645160074,0,0,0.23937252727159086,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164248032063873,0.05859375,0.013325944771082954,0,1,1,1,0,0,0,0,,
3.8904700000000303,1000,,,,0,-0.046875,-0.958984375,-0.12359489738135956,-18.45565223706773,16.029211007892982,0.015484962376523081,0,0,0.24821172938257247,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164248032063873,0.05859375,0.01336244957238747,0,1,1,1,0,0,0,0,,
3.9013250000000115,1000,,,,0,-0.048828125,-0.95703125,-0.12359489738135956,-18.45565223706773,16.02917470717147,0.015419629295768067,0,0,0.24716393190168573,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164248032063873,0.05859375,0.013366374066679093,0,1,1,1,0,0,0,0,,
3.927289999999979,1000,,,,0,-0.048828125,-0.95703125,-0.12359489738135956,-18.45565223706773,16.02952003053926,0.01591991081026331,0,0,0.2551885292175142,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164248032063873,0.05859375,0.013413566501804308,0,1,1,1,0,0,0,0,,
3.943335000000021,1000,,,,0,-0.046875,-0.95703125,-0.12359489738135956,-18.456308822514817,16.029375530748663,0.01628037286598996,0,0,0.26096421044956397,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164920501450222,0.05859375,0.013444959385902455,0,1,1,1,0,0,0,0,,
3.9546900000000025,1000,,,,0,-0.046875,-0.958984375,-0.12359489738135956,-18.456308822514817,16.029562257213623,0.01731138840938215,0,0,0.2774939782669975,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164920501450222,0.05859375,0.013508803235429717,0,1,1,1,0,0,0,0,,
3.9719649999999675,1000,,,,0,-0.04296875,-0.95703125,-0.12359489738135956,-18.456308822514817,16.029674700567853,0.016529303273454365,0,0,0.26495935450050484,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164920501450222,0.05859375,0.01348799104112225,0,1,1,1,0,0,0,0,,
3.987920000000042,1000,,,,0,-0.04296875,-0.958984375,-0.12359489738135956,-18.456308822514817,16.02954908162058,0.016182048632071566,0,0,0.25939094278896235,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164920501450222,0.05859375,0.013481807577532284,0,1,1,1,0,0,0,0,,
3.999665000000037,1000,,,,0,-0.046875,-0.95703125,-0.12359489738135956,-18.456308822514817,16.029589400928305,0.016904079099071767,0,0,0.2709654471589345,0,0,0,0,-0.21415924276023343,-0.9480729404152515,1.1164920501450222,0.05859375,0.013532168604813849,0,1,1,1,0,0,0,0,,
4.030875000000059,1000,,,,0,-0.04296875,-0.95703125,-0.12357198158289937,-18.456308822514817,16.02961191675368,0.01542078454586232,0,0,0.24718919172204565,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1164920501450222,0.05859375,0.01348378088889593,0,1,1,1,0,0,0,0,,
4.047130000000063,1000,,,,0,-0.046875,-0.95703125,-0.12357198158289937,-18.456308822514817,16.02997233203021,0.015962286465868725,0,0,0.25587501040381594,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1164920501450222,0.05859375,0.013522055111115289,0,1,1,1,0,0,0,0,,
4.064145000000077,1000,,,,0,-0.046875,-0.9609375,-0.12357198158289937,-18.456308822514817,16.029774132319147,0.016142764768069445,0,0,0.2587648731033125,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1164920501450222,0.05859375,0.013544443667178357,0,1,1,1,0,0,0,0,,
4.0787699999999605,1000,,,,0,-0.044921875,-0.95703125,-0.12357198158289937,-18.456308822514817,16.02979402896088,0.015998815727093108,0,0,0.2564577208126025,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1164920501450222,0.05859375,0.013548846837883988,0,1,1,1,0,0,0,0,,
4.093449999999954,1000,,,,0,-0.046875,-0.95703125,-0.12357198158289937,-18.45744352700542,16.02993581737176,0.01554660701595803,0,0,0.24921111264370877,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.013536330121101586,0,1,1,1,0,0,0,0,,
4.103775000000024,1000,,,,0,-0.044921875,-0.958984375,-0.12357198158289937,-18.45744352700542,16.029814310786996,0.015481118470238114,0,0,0.24815945440121182,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.013539462822959647,0,1,1,1,0,0,0,0,,
4.11852999999997,1000,,,,0,-0.046875,-0.958984375,-0.12357198158289937,-18.45744352700542,16.03007342000237,0.01567868154107957,0,0,0.2513304162323414,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.013558580465191483,0,1,1,1,0,0,0,0,,
4.127259999999951,1000,,,,0,-0.046875,-0.95703125,-0.12357198158289937,-18.45744352700542,16.030069387679767,0.016064916110953092,0,0,0.2575217199658327,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.01358445371549602,0,1,1,1,0,0,0,0,,
4.148114999999932,1000,,,,0,-0.046875,-0.95703125,-0.12357198158289937,-18.45744352700542,16.030105264607986,0.016459219437635036,0,0,0.2638430201585715,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.013619446582902595,0,1,1,1,0,0,0,0,,
4.160925000000047,1000,,,,0,-0.04296875,-0.95703125,-0.12357198158289937,-18.45744352700542,16.03013326358605,0.016766940603924252,0,0,0.2687762923035377,0,0,0,0,-0.21393491591444858,-0.9481553549479023,1.1166082656407927,0.05859375,0.013649670475414544,0,1,1,1,0,0,0,0,,
4.172945000000007,1000,,,,0,-0.046875,-0.95703125,-0.12356259520644944,-18.45744352700542,16.030195395040074,0.015965212843678633,0,0,0.2559254814075719,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.013619681482817031,0,1,1,1,0,0,0,0,,
4.184785000000033,1000,,,,0,-0.044921875,-0.95703125,-0.12356259520644944,-18.45744352700542,16.03011131660117,0.016091554055048557,0,0,0.2579494027595333,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.013634777159793388,0,1,1,1,0,0,0,0,,
4.197520000000077,1000,,,,0,-0.046875,-0.958984375,-0.12356259520644944,-18.45744352700542,16.029887945451886,0.016818795332755904,0,0,0.2696034045615663,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.01368234450891262,0,1,1,1,0,0,0,0,,
4.212085000000021,1000,,,,0,-0.046875,-0.958984375,-0.12356259520644944,-18.45744352700542,16.029957366745528,0.015453980171023174,0,0,0.24772664328803223,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.013625582336353498,0,1,1,1,0,0,0,0,,
4.221520000000077,1000,,,,0,-0.046875,-0.958984375,-0.12356259520644944,-18.45744352700542,16.02993726500122,0.014927055691273783,0,0,0.23927976628229816,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.013603761330265196,0,1,1,1,0,0,0,0,,
4.237335000000021,1000,,,,0,-0.048828125,-0.9609375,-0.12356259520644944,-18.45744352700542,16.030006460126017,0.014886991407411926,0,0,0.23863856843265369,0,0,0,0,-0.21384302868054383,-0.9481891144666957,1.1166082656407927,0.05859375,0.013608228447871046,0,1,1,1,0,0,0,0,,
